Timestamp,Plane_ID,Temp_Sensor_1,Temp_Sensor_2,Temp_Sensor_3,Ambient_Temp,Charge_Rate,Discharge_Rate,Failure_Condition,Failure_Label
2024-01-01 00:43:00,P2,26.842613924704537,25.046853209244855,27.94729145501399,25.31,0.7,0.58,Normal,0
2024-01-01 00:44:00,P3,27.20438207170175,28.720301337817393,29.72164716841457,26.73,2.05,1.01,Normal,0
2024-01-01 00:45:00,P1,27.653103673332268,26.319716966642634,25.93484146930174,24.46,0.66,0.57,Normal,0
2024-01-01 00:46:00,P3,27.9462462638599,28.155095968175207,27.98445411528269,26.88,0.76,1.61,Normal,0
2024-01-01 00:47:00,P3,25.443033917374386,24.777065398221495,25.778613096416457,23.29,1.2,1.05,Normal,0
2024-01-01 00:48:00,P3,23.277451909495582,24.45157908952637,25.869680597203715,22.4,1.03,2.41,Normal,0
2024-01-01 00:49:00,P3,26.980609405149558,26.080468646619703,26.922153951593906,25.57,2.07,1.14,Normal,0
2024-01-01 00:50:00,P1,24.582308105956912,25.726629929752086,26.20244403535303,24.94,1.78,1.46,Normal,0
2024-01-01 00:51:00,P1,26.555663520251294,25.999132221792863,27.115873182202918,24.61,1.9,0.86,Normal,0
2024-01-01 00:52:00,P1,26.819936715494823,27.833775380937933,27.751940616510133,25.19,1.91,1.58,Normal,0
2024-01-01 00:53:00,P1,24.787972430841357,25.710260531467203,25.87748927930218,22.82,0.78,0.8,Normal,0
2024-01-01 00:54:00,P1,27.326711438253604,27.981319794232434,28.36777343129178,25.56,1.05,1.91,Normal,0
2024-01-01 00:55:00,P3,27.39860414557842,26.920196845664684,25.833214798916323,25.17,1.44,2.03,Normal,0
2024-01-01 00:56:00,P1,26.062886054119463,26.066078622336956,28.173834489160154,24.74,1.51,1.64,Normal,0
2024-01-01 00:57:00,P1,26.736500909164928,27.34512122372366,28.06643795544743,26.43,1.57,1.72,Normal,0
2024-01-01 00:58:00,P2,26.35741827350379,24.7964149221928,26.998531961298614,24.04,1.45,1.61,Normal,0
2024-01-01 00:59:00,P1,26.589487955288824,26.915680557284226,26.51249192648497,24.93,1.02,1.11,Normal,0
2024-01-01 01:00:00,P3,23.961925980771476,23.629253611365442,22.995542987347246,21.95,2.12,0.62,Normal,0
2024-01-01 01:01:00,P1,29.319438013393224,31.08885670657925,29.484828501192453,26.65,1.96,1.79,Normal,0
2024-01-01 01:02:00,P2,25.124210621398213,25.535694398713645,25.363371384321354,24.03,0.84,1.15,Normal,0
2024-01-01 01:03:00,P2,25.621202622841,27.80728656404603,27.251196369371428,25.16,2.37,1.7,Normal,0
2024-01-01 01:04:00,P3,26.65585352297248,28.046688770336058,29.09917658086964,25.8,1.43,1.31,Normal,0
2024-01-01 01:05:00,P2,24.822144292522793,26.421957466717267,24.740948948462417,23.71,1.24,1.54,Normal,0
2024-01-01 01:06:00,P3,28.125732678992343,25.776331108077372,28.194442098874266,24.65,1.35,2.1,Normal,0
2024-01-01 01:07:00,P3,25.37879867316115,27.103704155122628,26.607748134626068,24.5,0.83,0.74,Normal,0
2024-01-01 01:08:00,P3,26.251281739481634,27.120452950452115,24.95236944591165,25.02,0.85,0.93,Normal,0
2024-01-01 01:09:00,P3,28.627249200186053,25.56457130247429,26.923224783706107,25.33,1.07,1.51,Normal,0
2024-01-01 01:10:00,P3,24.178945966087134,23.637125579650768,24.509164083007867,23.69,1.32,1.97,Normal,0
2024-01-01 01:11:00,P2,27.789137048468536,25.117285490209497,26.93439275913621,24.64,0.83,2.08,Normal,0
2024-01-01 01:12:00,P3,29.001962960073275,27.901031464397146,27.958599493030377,25.33,0.57,1.83,Normal,0
2024-01-01 01:13:00,P1,27.125767984680806,27.47717747641956,29.166868162270738,26.05,0.61,2.28,Normal,0
2024-01-01 01:14:00,P1,23.23768892779287,22.589190738138,24.154244042039274,21.92,1.61,1.44,Normal,0
2024-01-01 01:15:00,P3,26.99597047498872,26.26100483928862,24.82390767969633,24.37,1.86,1.72,Normal,0
2024-01-01 01:16:00,P2,24.743951481360916,23.97886503276637,24.217366147222652,22.75,0.94,1.89,Normal,0
2024-01-01 01:17:00,P1,29.169032676867218,30.207733840577358,28.093664455259937,26.41,2.14,1.21,Normal,0
2024-01-01 01:18:00,P2,26.45818896442891,25.479205530760023,25.51193888697426,24.04,2.11,1.48,Normal,0
2024-01-01 01:19:00,P1,28.352748955816878,27.403965805128625,27.50882040227785,24.7,2.18,2.01,Normal,0
2024-01-01 01:20:00,P2,30.312532960075323,28.278594389864963,30.297382364141136,27.41,2.4,2.42,Normal,0
2024-01-01 01:21:00,P2,29.171864852693094,28.324558126207116,29.06633170600175,26.52,2.45,0.97,Normal,0
2024-01-01 01:22:00,P2,25.991911623751548,26.24036635466484,27.673722818899282,24.97,1.08,1.22,Normal,0
2024-01-01 01:23:00,P1,24.828446456523736,26.39338445998469,25.773789062865106,23.64,2.34,1.37,Normal,0
2024-01-01 01:24:00,P3,26.640982063446817,28.419429507435765,27.209971851089257,25.87,1.64,0.53,Normal,0
2024-01-01 01:25:00,P3,24.9646551077997,26.832064956927475,25.105545865051056,23.47,2.17,1.97,Normal,0
2024-01-01 01:26:00,P2,28.237821895251855,28.753722081018587,31.624185237145557,28.3,0.65,1.95,Normal,0
2024-01-01 01:27:00,P1,28.496542762811607,29.428893616722853,30.072189918503277,27.36,0.54,2.47,Normal,0
2024-01-01 01:28:00,P2,26.809867091387776,26.67093301324319,25.17855302034721,24.66,0.5,0.55,Normal,0
2024-01-01 01:29:00,P1,26.492365095136535,26.583121834108056,24.74949389138091,24.48,0.64,2.13,Normal,0
2024-01-01 01:30:00,P2,28.259493652896094,27.074613778658264,29.929064234023652,26.13,0.88,2.28,Normal,0
2024-01-01 01:31:00,P1,26.19835261774507,27.121709245191326,28.364001137569858,24.48,2.0,1.52,Normal,0
2024-01-01 01:32:00,P1,28.84610983669387,27.0183781345096,28.10695970203717,26.02,0.66,1.54,Normal,0
2024-01-01 01:33:00,P2,26.904129848049276,26.996965795509926,27.83322951651994,24.2,2.05,0.69,Normal,0
2024-01-01 01:34:00,P1,23.129421837683683,25.060248944252045,22.358470153067483,21.76,1.59,1.51,Normal,0
2024-01-01 01:35:00,P3,29.34400050081475,28.18166015463354,26.788535312843475,26.21,1.14,1.44,Normal,0
2024-01-01 01:36:00,P2,28.278681337458725,28.359017375255416,27.02788037677769,24.82,1.11,1.92,Normal,0
2024-01-01 01:37:00,P2,27.268397194049413,26.35092287910971,24.61849003132313,23.53,2.26,0.94,Normal,0
2024-01-01 01:38:00,P1,27.80674848097816,26.873204898450446,27.858106814714713,25.51,0.63,2.38,Normal,0
2024-01-01 01:39:00,P1,28.36375080123576,29.868269091588054,26.904645430679835,26.66,2.32,0.55,Normal,0
2024-01-01 01:40:00,P1,30.38735126997968,31.40302099480362,30.548611486534703,28.33,2.18,1.32,Normal,0
2024-01-01 01:41:00,P2,25.7236233763405,23.850528982098744,26.44838693071281,23.76,2.47,1.94,Normal,0
2024-01-01 01:42:00,P1,27.098442841531753,28.042699571075637,27.327523261593193,25.29,2.44,0.94,Normal,0
2024-01-01 01:43:00,P3,28.872316578880145,27.360771860504602,27.074589717608177,25.91,1.68,1.65,Normal,0
2024-01-01 01:44:00,P2,24.54256079882786,24.87209728845069,23.096384601510962,22.42,2.29,0.57,Normal,0
2024-01-01 01:45:00,P1,28.307664528647276,27.0264999082745,30.624822899892326,27.13,1.71,0.84,Normal,0
2024-01-01 01:46:00,P3,25.004178773383423,24.76111952087585,24.359554101219878,22.04,2.41,1.12,Normal,0
2024-01-01 01:47:00,P2,26.722797294525577,27.26848487370455,25.234189503524526,24.22,1.61,1.85,Normal,0
2024-01-01 01:48:00,P1,29.390874511937245,28.753051090921556,27.92202512191889,26.46,1.7,2.29,Normal,0
2024-01-01 01:49:00,P1,28.908312956162522,27.38404033680543,28.03264419123175,26.4,0.77,2.24,Normal,0
2024-01-01 01:50:00,P3,28.344580617100846,29.315982894445327,27.888353304351604,26.23,1.12,2.14,Normal,0
2024-01-01 01:51:00,P1,27.69360261561007,23.819104917253508,25.000160402598336,23.5,2.04,0.51,Normal,0
2024-01-01 01:52:00,P3,28.406083891477714,28.066449368542262,29.73125900494288,25.42,1.21,1.9,Normal,0
2024-01-01 01:53:00,P1,25.947016738649474,26.60030397578355,26.500023470648976,24.82,1.03,1.26,Normal,0
2024-01-01 01:54:00,P2,25.91751187710072,27.684056038250354,27.270830209336207,24.9,0.92,1.77,Normal,0
2024-01-01 01:55:00,P2,26.068025075870587,24.288518463015496,23.91718449769571,23.1,1.06,1.19,Normal,0
2024-01-01 01:56:00,P3,25.37215655060069,27.719503049877247,24.291159669216807,25.13,0.55,2.21,Normal,0
2024-01-01 01:57:00,P1,27.035137321087912,24.773340790826683,24.948414794793702,23.46,1.1,1.44,Normal,0
2024-01-01 01:58:00,P1,28.11713639492768,29.673438181389475,30.08418816505932,26.91,1.82,2.48,Normal,0
2024-01-01 01:59:00,P2,26.27510267703574,27.116014140784124,30.433619777528996,25.72,1.72,0.86,Normal,0
2024-01-01 02:00:00,P3,29.24632937557643,27.968964052029897,26.779069539372223,24.26,0.8,0.64,Normal,0
2024-01-01 02:01:00,P3,26.985176644872897,27.361087409096537,26.761275843475726,25.45,1.33,1.08,Normal,0
2024-01-01 02:02:00,P1,25.537805108617345,25.484228986944174,28.201015662654708,24.9,0.77,0.92,Normal,0
2024-01-01 02:03:00,P3,25.46613815349413,22.68561780407409,25.209637603025588,22.58,0.53,1.51,Normal,0
2024-01-01 02:04:00,P3,28.011316202803407,26.358005541119926,24.680459944828534,24.69,1.57,1.44,Normal,0
2024-01-01 02:05:00,P2,26.879660565547923,26.58802235796821,27.29510782098977,24.72,0.86,0.66,Normal,0
2024-01-01 02:06:00,P3,24.88659683745439,25.150351115685776,25.634232655470463,24.15,2.16,1.42,Normal,0
2024-01-01 02:07:00,P2,28.61612235800327,27.465105416583086,26.896709204348568,24.21,1.67,0.62,Normal,0
2024-01-01 02:08:00,P3,27.96977223560214,27.97500054520973,27.833286053080133,25.67,1.47,1.97,Normal,0
2024-01-01 02:09:00,P3,24.96813590544913,26.690872726927505,26.81969919485175,25.06,2.18,1.23,Normal,0
2024-01-01 02:10:00,P2,25.323903063771198,26.180749017180794,26.64759007694996,23.88,2.48,1.54,Normal,0
2024-01-01 02:11:00,P3,28.192444238646956,28.21010803081469,27.150294406472145,25.45,1.01,1.41,Normal,0
2024-01-01 02:12:00,P1,26.04362752037632,27.405674773141225,27.2881484105337,25.79,1.37,0.55,Normal,0
2024-01-01 02:13:00,P2,29.637087292733682,27.965545918847084,29.894583804775557,27.3,1.23,2.22,Normal,0
2024-01-01 02:14:00,P2,28.270336078460364,29.0502559291228,25.864292616217533,26.36,1.77,0.95,Normal,0
2024-01-01 02:15:00,P1,21.771330763702476,23.099039700624996,24.482163769608547,20.95,2.11,1.0,Normal,0
2024-01-01 02:16:00,P2,24.456322591712063,25.398606390724748,24.817681205020964,23.31,0.53,2.46,Normal,0
2024-01-01 02:17:00,P2,25.758525162568706,27.494788491519017,27.29613428873812,24.18,2.17,1.93,Normal,0
2024-01-01 02:18:00,P2,28.694480273919645,27.549028354067975,28.19389413453849,25.04,0.76,2.04,Normal,0
2024-01-01 02:19:00,P2,25.056322946251942,25.045617708504032,25.623277750858502,23.71,1.98,1.38,Normal,0
2024-01-01 02:20:00,P2,27.414177308596997,29.063104868081904,27.811278129249047,25.09,1.75,2.05,Normal,0
2024-01-01 02:21:00,P3,26.226725620944176,27.734942189115205,27.011879842604124,24.23,2.26,2.39,Normal,0
2024-01-01 02:22:00,P2,28.75731673635265,28.528338461423694,28.542955298640575,27.24,0.61,1.2,Normal,0
2024-01-01 02:23:00,P3,25.336716990229505,26.69519306170842,26.712387243411644,24.4,1.86,1.3,Normal,0
2024-01-01 02:24:00,P2,27.249737499419993,28.065872443537582,29.81558047453073,27.01,1.58,0.98,Normal,0
2024-01-01 02:25:00,P1,27.32480245638794,28.54385383991012,26.270045797323842,25.28,0.93,1.78,Normal,0
2024-01-01 02:26:00,P2,25.06348815555639,23.897091956106642,26.042817533416265,23.91,1.14,2.44,Normal,0
2024-01-01 02:27:00,P1,25.48709919150822,25.306574873682695,26.202253307581604,24.22,1.16,1.17,Normal,0
2024-01-01 02:28:00,P1,26.02156752760824,26.259180167334865,25.505422359500006,23.8,0.64,2.17,Normal,0
2024-01-01 02:29:00,P1,26.64549100031849,26.431150279865733,27.790159355354728,24.46,2.24,0.62,Normal,0
2024-01-01 02:30:00,P1,28.57558600027431,28.090511002359015,26.16158185987361,25.48,1.27,1.95,Normal,0
2024-01-01 02:31:00,P3,26.11190257695734,27.028444310595933,28.087812997438572,24.16,1.7,1.06,Normal,0
2024-01-01 02:32:00,P1,26.325256098286676,27.069911281688388,26.21217249169411,24.27,2.43,1.93,Normal,0
2024-01-01 02:33:00,P2,28.12221302478749,30.148019915466993,30.13821325443614,27.47,2.5,1.1,Normal,0
2024-01-01 02:34:00,P2,28.792051348822994,29.62152121840583,28.48086075376044,26.73,1.83,1.09,Normal,0
2024-01-01 02:35:00,P3,24.852796988840495,24.358597812624577,25.35864120848515,23.8,1.8,1.84,Normal,0
2024-01-01 02:36:00,P2,27.261867903915743,27.667966099973555,28.704879017386336,25.47,1.84,0.61,Normal,0
2024-01-01 02:37:00,P3,28.560296498045304,26.97524299899057,26.023074277424765,24.22,2.21,0.81,Normal,0
2024-01-01 02:38:00,P1,25.661870043223153,26.6442830351129,24.508403866761466,24.67,2.1,2.46,Normal,0
2024-01-01 02:39:00,P1,26.06338919998273,28.921750973367846,27.736010998676626,26.88,2.37,1.52,Normal,0
2024-01-01 02:40:00,P2,25.377848067077455,27.875626127461942,24.84674929452966,23.95,1.35,1.52,Normal,0
2024-01-01 02:41:00,P2,29.530401829267344,26.031571799756904,27.75464723323857,26.37,1.76,1.34,Normal,0
2024-01-01 02:42:00,P3,27.915226549280547,30.428276036644636,29.212133418598913,27.23,1.43,0.74,Normal,0
2024-01-01 02:43:00,P3,26.979491612719634,27.25257183153146,25.954361815305756,24.91,2.01,0.74,Normal,0
2024-01-01 02:44:00,P1,26.98059841398021,26.786885839430006,26.959225562544468,24.61,2.42,2.41,Normal,0
2024-01-01 02:45:00,P3,26.552299209783303,26.046475675488377,24.33929994832608,23.92,1.75,1.12,Normal,0
2024-01-01 02:46:00,P1,25.304495479691393,25.291621907029313,25.723519869548568,24.2,1.09,0.95,Normal,0
2024-01-01 02:47:00,P3,27.293207750439944,28.14505788525794,27.981162567850916,25.92,2.32,0.94,Normal,0
2024-01-01 02:48:00,P1,25.485184869332702,26.694849223298913,25.979806306941082,23.83,2.04,2.41,Normal,0
2024-01-01 02:49:00,P3,29.09249654390778,28.254937054178075,25.89931113311468,25.82,1.36,2.23,Normal,0
2024-01-01 02:50:00,P3,26.791888568326424,29.22030261000416,27.809269407614178,25.41,1.64,1.23,Normal,0
2024-01-01 02:51:00,P2,26.666511929441192,26.19079090296711,24.382042686280194,24.1,1.43,0.66,Normal,0
2024-01-01 02:52:00,P1,27.884460085932922,29.710618292774008,28.165569215856188,26.29,2.42,1.96,Normal,0
2024-01-01 02:53:00,P2,29.584898149905815,30.13412336929593,28.66818050951717,27.16,0.8,1.36,Normal,0
2024-01-01 02:54:00,P3,25.803765215987934,27.40296309712496,26.045468458068942,25.53,0.86,0.58,Normal,0
2024-01-01 02:55:00,P3,24.399195734255375,25.95042093594131,25.142639865243712,23.29,2.36,2.16,Normal,0
2024-01-01 02:56:00,P1,26.87541227577224,28.130720498886987,27.054041957823163,25.05,1.42,1.48,Normal,0
2024-01-01 02:57:00,P1,26.79974680717191,28.519409293666246,28.594389286802905,25.37,1.96,0.97,Normal,0
2024-01-01 02:58:00,P2,26.355704970319522,25.324023666282944,26.071403569364293,24.94,1.08,1.38,Normal,0
2024-01-01 02:59:00,P2,22.839357479912007,24.106970097395266,23.699600049400978,21.75,0.69,0.54,Normal,0
2024-01-01 03:00:00,P2,30.108943285199615,30.03086825904556,31.5427695995288,28.48,0.88,1.0,Normal,0
2024-01-01 03:01:00,P1,22.62823277742051,24.773841361255467,23.91457579703063,22.11,0.52,0.54,Normal,0
2024-01-01 03:02:00,P2,25.802848842165677,26.97977017358264,25.931976745353566,24.74,1.89,2.14,Normal,0
2024-01-01 03:03:00,P2,25.951516438146765,26.927603012617443,29.134868940495846,25.11,2.46,1.05,Normal,0
2024-01-01 03:04:00,P1,26.22824181180822,26.157477002530918,26.534531408344485,24.36,1.74,1.65,Normal,0
2024-01-01 03:05:00,P3,27.957237750676523,27.979315841772504,27.519166615601147,25.7,2.34,0.68,Normal,0
2024-01-01 03:06:00,P1,26.93604457081245,25.33764129357288,29.78061500985187,25.15,1.54,1.79,Normal,0
2024-01-01 03:07:00,P3,27.11068079471545,28.3200604043834,26.743859277419794,26.09,2.38,2.33,Normal,0
2024-01-01 03:08:00,P1,24.778011458874207,26.208815154359574,24.678644773869944,24.26,2.04,0.86,Normal,0
2024-01-01 03:09:00,P3,28.262221080912827,26.753019400416374,27.740894204199062,25.58,1.87,2.38,Normal,0
2024-01-01 03:10:00,P1,26.191730964269908,24.99138195143754,26.46897012504692,23.68,2.45,0.97,Normal,0
2024-01-01 03:11:00,P2,23.275024084900114,23.171183678713454,24.483353758405,22.28,1.74,0.56,Normal,0
2024-01-01 03:12:00,P3,28.110637366782687,27.321023471609294,25.034912934058077,25.83,1.21,2.23,Normal,0
2024-01-01 03:13:00,P2,27.84804908431707,29.740508871633246,26.635604779289338,25.06,1.63,1.72,Normal,0
2024-01-01 03:14:00,P3,26.320254781288153,25.743841556778555,27.275373407263206,24.0,0.99,1.76,Normal,0
2024-01-01 03:15:00,P3,25.54115228100897,26.666213074272346,26.098364312631883,23.79,0.89,2.3,Normal,0
2024-01-01 03:16:00,P3,28.303433948570333,30.003284502368704,27.076159626723044,26.74,1.57,1.03,Normal,0
2024-01-01 03:17:00,P3,25.839039916459253,24.56734957546475,25.480815865879993,22.56,1.34,2.29,Normal,0
2024-01-01 03:18:00,P2,27.142959091469297,25.821979140875772,27.123160431682848,25.15,2.06,2.38,Normal,0
2024-01-01 03:19:00,P1,29.09667029407167,29.722078195740227,29.694373959393616,27.04,0.96,0.93,Normal,0
2024-01-01 03:20:00,P2,26.337130331752718,25.166271276940154,25.220347591705305,23.48,2.0,1.87,Normal,0
2024-01-01 03:21:00,P1,30.747303366831517,29.51149797572279,30.21453806300972,28.15,2.24,0.67,Normal,0
2024-01-01 03:22:00,P2,28.736093154338995,27.089460580464106,29.25799865333097,25.05,0.65,1.81,Normal,0
2024-01-01 03:23:00,P2,25.017647246329307,24.287144557803447,24.555171394580377,23.05,2.45,0.98,Normal,0
2024-01-01 03:24:00,P3,25.578693320001122,28.02017180498562,27.712560328842514,24.29,0.81,1.92,Normal,0
2024-01-01 03:25:00,P2,27.12564810511063,26.916766957222315,28.34180874147777,25.6,1.85,1.4,Normal,0
2024-01-01 03:26:00,P1,27.305174046400413,27.99119300730043,28.34107054091049,25.45,1.51,2.38,Normal,0
2024-01-01 03:27:00,P2,25.98267408731192,25.448884333172987,27.020631674341463,24.77,1.42,0.51,Normal,0
2024-01-01 03:28:00,P3,29.139336730048758,31.34946908103406,29.57444384065321,28.25,2.44,1.74,Normal,0
2024-01-01 03:29:00,P3,27.20492348011783,26.0347418433378,26.53825979649048,24.29,2.14,1.79,Normal,0
2024-01-01 03:30:00,P1,26.666052338236593,28.2350975559202,27.27841781276721,25.34,1.37,0.66,Normal,0
2024-01-01 03:31:00,P3,24.0275159808674,21.80334715254011,24.971992032174647,22.92,2.28,1.73,Normal,0
2024-01-01 03:32:00,P3,27.912850172220043,29.545538258338496,29.39056738406191,26.96,2.13,2.21,Normal,0
2024-01-01 03:33:00,P1,27.40653415631817,25.597339559775083,27.880268379836554,23.87,0.84,0.67,Normal,0
2024-01-01 03:34:00,P2,24.280864448408757,24.399747975983345,24.50938697867932,22.55,1.88,2.29,Normal,0
2024-01-01 03:35:00,P2,31.4681273176629,28.52506615353476,28.094240242625478,26.07,2.23,0.64,Normal,0
2024-01-01 03:36:00,P2,23.469893527346244,26.530260831368086,24.81321584408429,23.36,2.16,0.96,Normal,0
2024-01-01 03:37:00,P1,31.778211618385555,31.251559473447962,31.30412889589211,28.91,1.77,1.82,Normal,0
2024-01-01 03:38:00,P1,26.915433054636228,25.85849729617965,27.05931487348416,25.61,1.61,1.85,Normal,0
2024-01-01 03:39:00,P2,26.32218269877191,25.68391645004005,26.221789685037525,24.97,0.53,1.86,Normal,0
2024-01-01 03:40:00,P3,29.29819578439415,28.721409795903504,29.137097926300296,26.55,1.77,0.89,Normal,0
2024-01-01 03:41:00,P3,24.504575208245196,25.61101507437819,24.295491169067176,23.3,0.79,1.6,Normal,0
2024-01-01 03:42:00,P2,25.897475405947226,25.510387070566388,27.896078756044876,25.16,1.82,2.01,Normal,0
2024-01-01 03:43:00,P1,27.909179006092558,27.01953741752911,26.331627810987097,26.54,1.34,2.05,Normal,0
2024-01-01 03:44:00,P3,29.871390853504963,29.152006702831756,29.396088436172523,27.76,1.22,2.34,Normal,0
2024-01-01 03:45:00,P1,24.74989847376623,26.130107691885332,23.347242991120623,22.13,2.08,1.79,Normal,0
2024-01-01 03:46:00,P2,30.463595100538896,32.246753128543666,30.88722104429569,28.58,1.53,0.82,Normal,0
2024-01-01 03:47:00,P2,29.303925742515286,28.242703938601853,27.834848078332822,25.46,0.61,2.16,Normal,0
2024-01-01 03:48:00,P2,22.582791434143765,24.54855497401892,25.55778330537124,22.09,1.32,1.88,Normal,0
2024-01-01 03:49:00,P2,26.598695361121056,25.350829610828395,26.406414942516218,25.19,1.84,2.3,Normal,0
2024-01-01 03:50:00,P2,26.34354334775424,26.235553729602533,27.148882736523362,25.2,0.65,1.44,Normal,0
2024-01-01 03:51:00,P2,29.85471938788842,29.455871785370118,29.35848638076042,27.17,1.85,1.94,Normal,0
2024-01-01 03:52:00,P3,27.719868424217307,27.418918382321515,28.56819395925827,25.83,1.23,1.29,Normal,0
2024-01-01 03:53:00,P2,25.471402597532364,28.10330001012979,24.790072704951918,24.66,1.58,2.06,Normal,0
2024-01-01 03:54:00,P2,29.786455246507764,28.310849267260675,29.30425455388699,27.28,2.46,2.38,Normal,0
2024-01-01 03:55:00,P1,27.167725728355048,27.14793125249605,26.82136352108009,24.36,0.55,0.59,Normal,0
2024-01-01 03:56:00,P3,28.00516757491378,29.88167509519398,29.34360688345763,26.12,1.03,1.12,Normal,0
2024-01-01 03:57:00,P1,27.090861716033224,27.003582285910056,26.020238344712325,24.28,1.45,1.79,Normal,0
